year,state,state_cd,latitude,longitude,plan_type,tot_clms,tot_opioid_clms,opioid_prscrbng_rate,opioid_prscrbng_rate_1y_chg,opioid_prscrbng_rate_5y_chg,la_tot_opioid_clms,la_opioid_prscrbng_rate,la_opioid_prscrbng_rate_1y_chg,la_opioid_prscrbng_rat_5y_chg
2016,Mississippi,28,32.303848,-90.182106,All,5862814,370224,6.31,-0.58,,15027,4.06,0.03,
2016,Missouri,29,38.579201,-92.172935,All,11639372,645729,5.55,-0.43,,58575,9.07,-0.06,
2016,Montana,30,46.585709,-112.018417,All,1977263,150780,7.63,0.12,,12062,8,-3.24,
2016,Nebraska,31,40.808075,-96.699654,All,2258272,119540,5.29,-0.42,,12586,10.53,0.37,
2016,Nevada,32,39.163914,-119.766121,All,6905599,562700,8.15,-0.73,,50394,8.96,-0.01,
2016,New Hampshire,33,43.206898,-71.537994,All,1443132,64968,4.5,-1.65,,9181,14.13,1.92,
2016,New Jersey,34,40.220596,-74.769913,All,21949648,984999,4.49,-0.39,,88613,9,0.71,
2016,New Mexico,35,35.68224,-105.939728,All,6045099,388990,6.43,-0.49,,14007,3.6,-0.97,
2016,New York,36,42.652843,-73.757874,All,66604952,1901793,2.86,-0.37,,179990,9.46,0.66,
2016,North Carolina,37,35.78043,-78.639099,All,16491258,1028283,6.24,-0.81,,101114,9.83,0.51,
2016,North Dakota,38,46.82085,-100.783318,All,970401,57576,5.93,-1,,4340,7.54,-0.41,
2016,Ohio,39,39.961346,-82.999069,All,42492082,2268467,5.34,-0.81,,116615,5.14,0.04,
2016,Oklahoma,40,35.492207,-97.503342,All,5731262,411583,7.18,-0.45,,37628,9.14,0.68,
2016,Oregon,41,44.938461,-123.030403,All,9580372,711338,7.43,-1.05,,56250,7.91,0.15,
2016,Pennsylvania,42,40.264378,-76.883598,All,32529888,1777698,5.46,-0.55,,152497,8.58,-0.08,
2016,Rhode Island,44,41.830914,-71.414963,All,3235433,136367,4.21,-0.67,,9080,6.66,0.18,
2016,South Carolina,45,34.000343,-81.033211,All,6206881,361208,5.82,-0.72,,22859,6.33,-0.02,
2016,South Dakota,46,44.367031,-100.346405,All,970045,52261,5.39,-0.67,,4875,9.33,-0.02,
2016,Tennessee,47,36.16581,-86.784241,All,14030213,988430,7.05,-0.74,,48782,4.94,-1.89,
2016,Texas,48,30.27467,-97.740349,All,32030908,1198191,3.74,-0.1,,55792,4.66,-0.25,
2016,Utah,49,40.777477,-111.888237,All,2702574,194553,7.2,-0.53,,21661,11.13,0.18,
2016,Vermont,50,44.262436,-72.580536,All,1579436,100025,6.33,-0.7,,14090,14.09,0.13,
2016,Virginia,51,37.538857,-77.43364,All,10476636,585718,5.59,-0.13,,81224,13.87,6.61,
2016,Washington,53,47.035805,-122.905014,All,14647844,1063755,7.26,-0.85,,94677,8.9,-0.44,
2016,West Virginia,54,38.336246,-81.612328,All,9755986,444655,4.56,-1.04,,21360,4.8,-0.11,
2016,Wisconsin,55,43.074684,-89.384445,All,11491754,880031,7.66,-0.85,,141725,16.1,0.9,
2016,Wyoming,56,41.140259,-104.820236,All,536984,34408,6.41,-0.91,,3172,9.22,-0.48,
2015,Alabama,1,32.377716,-86.300568,All,7431591,418709,5.63,-0.7,,20023,4.78,0.34,
2015,Alaska,2,58.301598,-134.420212,All,964721,73451,7.61,-0.28,,9048,12.32,0.56,
2015,Arizona,4,33.448143,-112.096962,All,15862678,1234984,7.79,-1.34,,128368,10.39,0.16,
2015,Arkansas,5,34.746613,-92.288986,All,5081298,356271,7.01,-0.43,,17058,4.79,0.69,
2015,California,6,38.576668,-121.493629,All,82195162,4595531,5.59,-0.73,,299032,6.51,0.14,
2015,Colorado,8,39.739227,-104.984856,All,8138457,831193,10.21,-0.89,,72496,8.72,0.49,
2015,Connecticut,9,41.764046,-72.682198,All,9179056,558678,6.09,-0.65,,55066,9.86,0.35,
2015,Delaware,10,39.157307,-75.519722,All,2543370,160202,6.3,-1.59,,25260,15.77,-1.1,
2015,District of Columbia,11,38.89511,-77.03637,All,2120399,102182,4.82,-0.29,,6039,5.91,0.65,
2015,Florida,12,30.438118,-84.281296,All,28800818,1449594,5.03,-0.47,,134606,9.29,0.93,
2015,Georgia,13,33.749027,-84.388229,All,16122034,1010138,6.27,-0.39,,51178,5.07,0.1,
2015,Hawaii,15,21.307442,-157.857376,All,2688123,181416,6.75,-0.64,,19977,11.01,0.13,
2015,Idaho,16,43.617775,-116.199722,All,2211751,151504,6.85,-1.02,,15453,10.2,0.94,
2015,Illinois,17,39.798363,-89.654961,All,22538680,1370982,6.08,0.04,,53086,3.87,0.18,
2015,Indiana,18,39.768623,-86.162643,All,12636259,894115,7.08,-0.99,,62687,7.01,-0.82,
2015,Iowa,19,41.591087,-93.603729,All,6543441,383909,5.87,-0.65,,26370,6.87,0.54,
2015,Kansas,20,39.048191,-95.677956,All,3251174,206223,6.34,-1.01,,21414,10.38,0.3,
2015,Kentucky,21,38.186722,-84.875374,All,10884664,442586,4.07,-0.95,,14161,3.2,-1.67,
2015,Louisiana,22,30.457069,-91.187393,All,12474565,674313,5.41,-1.01,,23817,3.53,0.29,
2015,Maine,23,44.307167,-69.781693,All,2486994,144435,5.81,-0.56,,21106,14.61,2.12,
2015,Maryland,24,38.978764,-76.490936,All,13211317,872390,6.6,-0.64,,101634,11.65,1.74,
2015,Massachusetts,25,42.358162,-71.063698,All,14761853,725485,4.91,-0.64,,63358,8.73,0.05,
2015,Michigan,26,42.733635,-84.555328,All,25672797,2061794,8.03,-0.94,,128971,6.26,0.48,
2015,Minnesota,27,44.955097,-93.102211,All,11664948,669825,5.74,-0.73,,54530,8.14,0.48,
2015,Mississippi,28,32.303848,-90.182106,All,5777031,398288,6.89,-0.39,,16068,4.03,0.53,
2015,Missouri,29,38.579201,-92.172935,All,11501582,688180,5.98,-0.66,,62831,9.13,0.41,
2015,Montana,30,46.585709,-112.018417,All,1218812,91586,7.51,-0.64,,10294,11.24,-0.12,
2015,Nebraska,31,40.808075,-96.699654,All,2179658,124394,5.71,-0.46,,12634,10.16,0.7,
2015,Nevada,32,39.163914,-119.766121,All,6116148,543108,8.88,-0.94,,48714,8.97,0.18,
2015,New Hampshire,33,43.206898,-71.537994,All,1855673,114119,6.15,-0.13,,13929,12.21,-1.93,
2015,New Jersey,34,40.220596,-74.769913,All,18392224,896657,4.88,-0.2,,74316,8.29,-0.11,
2015,New Mexico,35,35.68224,-105.939728,All,5416924,374578,6.92,-0.89,,17123,4.57,-1.28,
2015,New York,36,42.652843,-73.757874,All,63418188,2050749,3.23,-0.02,,180556,8.8,-0.33,
2015,North Carolina,37,35.78043,-78.639099,All,16383622,1154370,7.05,-0.28,,107551,9.32,0.14,
2015,North Dakota,38,46.82085,-100.783318,All,913341,63279,6.93,-0.37,,5032,7.95,0.26,
2015,Ohio,39,39.961346,-82.999069,All,39561885,2433474,6.15,-0.98,,124156,5.1,-0.19,
2015,Oklahoma,40,35.492207,-97.503342,All,5846998,446323,7.63,-0.7,,37769,8.46,1.41,
2015,Oregon,41,44.938461,-123.030403,All,9713026,823688,8.48,-0.97,,63924,7.76,-0.17,
2015,Pennsylvania,42,40.264378,-76.883598,All,29018034,1743650,6.01,-0.36,,151015,8.66,-0.32,
2015,Rhode Island,44,41.830914,-71.414963,All,3211987,156807,4.88,-0.75,,10165,6.48,0.42,
2015,South Carolina,45,34.000343,-81.033211,All,6618502,432594,6.54,-0.57,,27454,6.35,0.47,
2015,South Dakota,46,44.367031,-100.346405,All,875406,53083,6.06,-0.66,,4961,9.35,1.47,
2015,Tennessee,47,36.16581,-86.784241,All,13081374,1018415,7.79,0.14,,69553,6.83,-1.04,
2015,Texas,48,30.27467,-97.740349,All,31697280,1217575,3.84,-0.67,,59782,4.91,0.62,
2015,Utah,49,40.777477,-111.888237,All,2810261,217098,7.73,-0.34,,23770,10.95,1,
2015,Vermont,50,44.262436,-72.580536,All,1576744,110808,7.03,-1.11,,15465,13.96,-0.19,
2015,Virginia,51,37.538857,-77.43364,All,10186332,583116,5.72,-0.62,,42311,7.26,-0.26,
2015,Washington,53,47.035805,-122.905014,All,14016747,1136474,8.11,-0.89,,106143,9.34,0.18,
2015,West Virginia,54,38.336246,-81.612328,All,9293729,520370,5.6,-1.3,,25575,4.91,0.66,
2015,Wisconsin,55,43.074684,-89.384445,All,11306189,962286,8.51,-0.35,,146248,15.2,1.04,
2015,Wyoming,56,41.140259,-104.820236,All,534212,39088,7.32,-0.48,,3792,9.7,-0.49,
2014,Alabama,1,32.377716,-86.300568,All,7225656,457095,6.33,0.29,,20284,4.44,0.11,
2014,Alaska,2,58.301598,-134.420212,All,933039,73636,7.89,0.23,,8657,11.76,-0.37,
2014,Arizona,4,33.448143,-112.096962,All,12965244,1183532,9.13,0.06,,121085,10.23,-0.64,
2014,Arkansas,5,34.746613,-92.288986,All,5019643,373458,7.44,0.82,,15295,4.1,-0.29,
2014,California,6,38.576668,-121.493629,All,62811331,3968627,6.32,0.14,,252814,6.37,-1.19,
2014,Colorado,8,39.739227,-104.984856,All,7143629,792615,11.1,0.04,,65204,8.23,-1.3,
2014,Connecticut,9,41.764046,-72.682198,All,8285804,558385,6.74,-0.28,,53120,9.51,0.42,
2014,Delaware,10,39.157307,-75.519722,All,2317320,182877,7.89,-0.33,,30850,16.87,-0.07,
2014,District of Columbia,11,38.89511,-77.03637,All,2219032,113314,5.11,-0.22,,5963,5.26,0.16,
2014,Florida,12,30.438118,-84.281296,All,27494170,1512996,5.5,-0.13,,126517,8.36,0.28,
2014,Georgia,13,33.749027,-84.388229,All,15929791,1060821,6.66,-0.23,,52746,4.97,0.19,
2014,Hawaii,15,21.307442,-157.857376,All,2337189,172816,7.39,-0.59,,18806,10.88,0.24,
2014,Idaho,16,43.617775,-116.199722,All,2168150,170663,7.87,-0.41,,15795,9.26,0.1,
2014,Illinois,17,39.798363,-89.654961,All,19275809,1163492,6.04,0.36,,42968,3.69,-0.47,
2014,Indiana,18,39.768623,-86.162643,All,10952185,883752,8.07,-0.65,,69180,7.83,-0.73,
2014,Iowa,19,41.591087,-93.603729,All,5597028,364662,6.52,0.49,,23075,6.33,-0.48,
2014,Kansas,20,39.048191,-95.677956,All,5916227,435071,7.35,0.05,,43870,10.08,1.61,
2014,Kentucky,21,38.186722,-84.875374,All,8771954,440014,5.02,-0.26,,21432,4.87,0.23,
2014,Louisiana,22,30.457069,-91.187393,All,9072284,582538,6.42,-0.18,,18878,3.24,0.02,
2014,Maine,23,44.307167,-69.781693,All,2603002,165770,6.37,-0.51,,20700,12.49,2.57,
2014,Maryland,24,38.978764,-76.490936,All,12644689,916088,7.24,-0.08,,90764,9.91,0.35,
2014,Massachusetts,25,42.358162,-71.063698,All,14333178,795227,5.55,-0.44,,68987,8.68,-1.07,
2014,Michigan,26,42.733635,-84.555328,All,22147232,1985989,8.97,0.27,,114804,5.78,-0.29,
2014,Minnesota,27,44.955097,-93.102211,All,11853531,766837,6.47,-0.44,,58711,7.66,-0.16,
2014,Mississippi,28,32.303848,-90.182106,All,5516409,401779,7.28,-0.23,,14043,3.5,0.15,
2014,Missouri,29,38.579201,-92.172935,All,10384504,689336,6.64,-0.23,,60087,8.72,0.3,
2014,Montana,30,46.585709,-112.018417,All,1123370,91528,8.15,-0.28,,10398,11.36,-0.85,
2014,Nebraska,31,40.808075,-96.699654,All,2224614,137228,6.17,-0.25,,12979,9.46,0.15,
2014,Nevada,32,39.163914,-119.766121,All,4724323,464138,9.82,0.45,,40819,8.79,-2.01,
2014,New Hampshire,33,43.206898,-71.537994,All,1512555,95010,6.28,-0.37,,13435,14.14,0.71,
2014,New Jersey,34,40.220596,-74.769913,All,14783152,750707,5.08,0.34,,63035,8.4,-1.26,
2014,New Mexico,35,35.68224,-105.939728,All,4676329,365313,7.81,0.12,,21360,5.85,-1.52,
2014,New York,36,42.652843,-73.757874,All,60487679,1963635,3.25,-0.35,,179330,9.13,0.42,
2014,North Carolina,37,35.78043,-78.639099,All,16278923,1192423,7.33,-0.52,,109482,9.18,0.09,
2014,North Dakota,38,46.82085,-100.783318,All,767635,56037,7.3,0.52,,4308,7.69,-1.01,
2014,Ohio,39,39.961346,-82.999069,All,28841569,2057249,7.13,-0.47,,108863,5.29,-0.95,
2014,Oklahoma,40,35.492207,-97.503342,All,6099440,507923,8.33,-0.51,,35812,7.05,0.75,
2014,Oregon,41,44.938461,-123.030403,All,8128914,768391,9.45,-0.34,,60957,7.93,-2.13,
2014,Pennsylvania,42,40.264378,-76.883598,All,23879753,1522237,6.37,-0.32,,136730,8.98,-0.04,
2014,Rhode Island,44,41.830914,-71.414963,All,2796857,157408,5.63,0.34,,9536,6.06,-1.65,
2014,South Carolina,45,34.000343,-81.033211,All,6764955,480977,7.11,0.24,,28270,5.88,-0.15,
2014,South Dakota,46,44.367031,-100.346405,All,730128,49072,6.72,-0.6,,3868,7.88,-0.34,
2014,Tennessee,47,36.16581,-86.784241,All,13310032,1017833,7.65,-1.53,,80146,7.87,-0.28,
2014,Texas,48,30.27467,-97.740349,All,32359000,1458071,4.51,-0.49,,62522,4.29,0.19,
2014,Utah,49,40.777477,-111.888237,All,2898591,233869,8.07,0.12,,23269,9.95,1.01,
2014,Vermont,50,44.262436,-72.580536,All,1397457,113791,8.14,-0.71,,16103,14.15,0.14,
2014,Virginia,51,37.538857,-77.43364,All,10321510,653900,6.34,-0.61,,49157,7.52,0.43,
2014,Washington,53,47.035805,-122.905014,All,12121714,1091405,9,0.18,,99978,9.16,-1.99,
2014,West Virginia,54,38.336246,-81.612328,All,8538277,589350,6.9,-0.02,,25035,4.25,-1.29,
2014,Wisconsin,55,43.074684,-89.384445,All,10664886,944851,8.86,0.01,,133749,14.16,0.77,
2014,Wyoming,56,41.140259,-104.820236,All,528045,41162,7.8,0.02,,4193,10.19,-0.08,
2013,Alabama,1,32.377716,-86.300568,All,8446768,510321,6.04,,,22101,4.33,,
2013,Alaska,2,58.301598,-134.420212,All,954919,73147,7.66,,,8870,12.13,,
2013,Arizona,4,33.448143,-112.096962,All,12415553,1125751,9.07,,,122364,10.87,,
2013,Arkansas,5,34.746613,-92.288986,All,4452007,294605,6.62,,,12922,4.39,,
2013,California,6,38.576668,-121.493629,All,48449433,2994374,6.18,,,226301,7.56,,
2013,Colorado,8,39.739227,-104.984856,All,4700499,519796,11.06,,,49532,9.53,,
2013,Connecticut,9,41.764046,-72.682198,All,7584452,532452,7.02,,,48425,9.09,,
2013,Delaware,10,39.157307,-75.519722,All,2262569,185965,8.22,,,31501,16.94,,
2013,District of Columbia,11,38.89511,-77.03637,All,2120973,112974,5.33,,,5764,5.1,,
2013,Florida,12,30.438118,-84.281296,All,26243364,1477965,5.63,,,119466,8.08,,
2013,Georgia,13,33.749027,-84.388229,All,15734473,1083656,6.89,,,51827,4.78,,
2013,Hawaii,15,21.307442,-157.857376,All,2085367,166393,7.98,,,17698,10.64,,
2013,Idaho,16,43.617775,-116.199722,All,2115050,175132,8.28,,,16043,9.16,,
2013,Illinois,17,39.798363,-89.654961,All,16695076,949106,5.68,,,39487,4.16,,
2013,Indiana,18,39.768623,-86.162643,All,11136888,971079,8.72,,,83140,8.56,,
2013,Iowa,19,41.591087,-93.603729,All,4126178,248968,6.03,,,16960,6.81,,
2013,Kansas,20,39.048191,-95.677956,All,1090611,79649,7.3,,,6747,8.47,,
2013,Kentucky,21,38.186722,-84.875374,All,4978458,262896,5.28,,,12198,4.64,,
2013,Louisiana,22,30.457069,-91.187393,All,10841388,715502,6.6,,,23057,3.22,,
2013,Maine,23,44.307167,-69.781693,All,3081312,211940,6.88,,,21025,9.92,,
2013,Maryland,24,38.978764,-76.490936,All,10413094,762388,7.32,,,72846,9.56,,
2013,Massachusetts,25,42.358162,-71.063698,All,12715214,761512,5.99,,,74258,9.75,,
2013,Michigan,26,42.733635,-84.555328,All,18823723,1637722,8.7,,,99426,6.07,,
2013,Minnesota,27,44.955097,-93.102211,All,10110092,698535,6.91,,,54606,7.82,,
2013,Mississippi,28,32.303848,-90.182106,All,5285453,397168,7.51,,,13303,3.35,,
2013,Missouri,29,38.579201,-92.172935,All,11407862,783788,6.87,,,66028,8.42,,
2013,Montana,30,46.585709,-112.018417,All,1041207,87773,8.43,,,10713,12.21,,
2013,Nebraska,31,40.808075,-96.699654,All,2302434,147751,6.42,,,13755,9.31,,
2013,Nevada,32,39.163914,-119.766121,All,2988442,279872,9.37,,,30238,10.8,,
2013,New Hampshire,33,43.206898,-71.537994,All,1444215,96078,6.65,,,12906,13.43,,
2013,New Jersey,34,40.220596,-74.769913,All,11905806,563939,4.74,,,54453,9.66,,
2013,New Mexico,35,35.68224,-105.939728,All,3684909,283376,7.69,,,20895,7.37,,
2013,New York,36,42.652843,-73.757874,All,56986922,2051306,3.6,,,178727,8.71,,
2013,North Carolina,37,35.78043,-78.639099,All,15508160,1217388,7.85,,,110673,9.09,,
2013,North Dakota,38,46.82085,-100.783318,All,588978,39906,6.78,,,3472,8.7,,
2013,Ohio,39,39.961346,-82.999069,All,27267303,2073605,7.6,,,129494,6.24,,
2013,Oklahoma,40,35.492207,-97.503342,All,6076809,537393,8.84,,,33830,6.3,,
2013,Oregon,41,44.938461,-123.030403,All,5857569,573480,9.79,,,57673,10.06,,
2013,Pennsylvania,42,40.264378,-76.883598,All,23257055,1554911,6.69,,,140251,9.02,,
2013,Rhode Island,44,41.830914,-71.414963,All,2058356,108851,5.29,,,8387,7.71,,
2013,South Carolina,45,34.000343,-81.033211,All,6918637,475383,6.87,,,28666,6.03,,
2013,South Dakota,46,44.367031,-100.346405,All,694748,50847,7.32,,,4180,8.22,,
2013,Tennessee,47,36.16581,-86.784241,All,11126563,1021566,9.18,,,83242,8.15,,
2013,Texas,48,30.27467,-97.740349,All,30610606,1531487,5,,,62835,4.1,,
2013,Utah,49,40.777477,-111.888237,All,2937252,233588,7.95,,,20885,8.94,,
2013,Vermont,50,44.262436,-72.580536,All,1335242,118134,8.85,,,16549,14.01,,
2013,Virginia,51,37.538857,-77.43364,All,10508281,730742,6.95,,,51828,7.09,,
2013,Washington,53,47.035805,-122.905014,All,7032472,620072,8.82,,,69150,11.15,,
2013,West Virginia,54,38.336246,-81.612328,All,5794848,401118,6.92,,,22227,5.54,,
2013,Wisconsin,55,43.074684,-89.384445,All,10155576,899000,8.85,,,120342,13.39,,
2013,Wyoming,56,41.140259,-104.820236,All,529696,41202,7.78,,,4230,10.27,,
